user_id,timestamp,activity_type,device_type,search_id,search_query,results_returned,clicked_result_position,search_duration_seconds,used_filters,Has Auto Playback,is_clicked,clicked_position
user_00096,2025-07-08 22:42:00,Search,Mobile,search_000790,animated shows,69.0,-1.0,18.1,False,0,0,
user_00097,2025-02-26 21:53:00,Search,TV,search_020346,documentaries,81.0,-1.0,6.8,True,0,0,
user_00098,2025-05-31 21:42:00,Search,Mobile,search_008912,short episodes under 30 minutes,88.0,6.0,4.6,True,0,1,6.0
user_00099,2025-10-15 19:28:00,Search,Mobile,search_013233,true crime,95.0,4.0,33.6,False,0,1,4.0
user_00099,2025-04-26 20:26:00,Search,TV,search_000080,drama series,21.0,-1.0,12.9,False,0,0,
user_00101,2025-04-17 21:13:00,Search,Laptop,search_013671,romantic comedies,7.0,6.0,16.3,True,0,1,6.0
user_00101,2025-06-27 22:21:00,Search,TV,search_000771,cooking shows,13.0,6.0,36.1,False,0,1,6.0
user_00101,2025-01-01 19:18:00,Search,TV,search_014521,new releases,58.0,-1.0,21.2,True,0,0,
user_00101,2025-09-25 19:28:00,Search,Mobile,search_012235,comedy shows,49.0,-1.0,28.3,False,0,0,
user_00101,2025-11-10 18:43:00,Search,TV,search_016674,biographies,80.0,9.0,7.4,True,0,1,9.0
user_00101,2025-11-11 18:57:00,Search,Mobile,search_016495,award winning documentaries,13.0,9.0,40.9,True,0,1,9.0
user_00102,2025-09-14 19:50:00,Search,Mobile,search_013690,stand up comedy,46.0,-1.0,68.0,True,0,0,
user_00102,2025-07-31 21:57:00,Search,Mobile,search_015859,family movies,43.0,4.0,31.5,False,0,1,4.0
user_00102,2025-07-31 22:41:00,Search,Mobile,search_015859,family movies,43.0,4.0,31.5,False,0,1,4.0
user_00103,2025-09-29 22:27:00,Search,TV,search_023814,animated shows,59.0,1.0,7.3,True,0,1,1.0
user_00104,2025-06-09 22:21:00,Search,Tablet,search_006924,romantic comedies,39.0,-1.0,21.3,False,0,0,
user_00105,2025-01-06 19:58:00,Search,Mobile,search_006970,thriller series,71.0,4.0,19.0,False,0,1,4.0
user_00105,2025-09-10 18:57:00,Search,TV,search_022595,documentaries,35.0,3.0,28.3,False,0,1,3.0
user_00105,2025-12-28 20:01:00,Search,Mobile,search_019605,romantic comedies,16.0,-1.0,25.3,False,0,0,
user_00105,2025-05-31 20:20:00,Search,TV,search_011087,thriller series,81.0,4.0,21.4,False,0,1,4.0
user_00106,2025-03-03 20:07:00,Search,Mobile,search_015817,superhero movies,68.0,-1.0,14.3,False,0,0,
user_00106,2025-04-21 19:31:00,Search,Laptop,search_003545,biographies,7.0,5.0,25.5,False,0,1,5.0
user_00107,2025-02-25 20:50:00,Search,Mobile,search_002462,music documentaries,79.0,3.0,9.8,False,0,1,3.0
user_00107,2025-09-15 20:00:00,Search,Laptop,search_012462,stand up comedy,24.0,-1.0,27.5,False,0,0,
user_00107,2025-12-22 22:17:00,Search,Mobile,search_004055,new releases,27.0,8.0,0.0,True,0,1,8.0
user_00108,2025-04-06 19:23:00,Search,Desktop,search_021837,horror movies,75.0,-1.0,2.4,False,0,0,
user_00109,2025-04-18 20:59:00,Search,TV,search_020160,comedy shows,0.0,4.0,14.5,True,0,1,4.0
user_00109,2025-09-25 22:46:00,Search,Laptop,search_003374,biographies,67.0,-1.0,8.0,False,0,0,
user_00109,2025-11-12 18:21:00,Search,Mobile,search_016920,christmas movies,23.0,5.0,43.0,True,0,1,5.0
user_00110,2025-08-14 22:05:00,Search,Laptop,search_002842,travel documentaries,94.0,-1.0,18.9,False,0,0,
user_00111,2025-02-21 21:35:00,Search,Mobile,search_006633,true crime,19.0,4.0,0.0,False,0,1,4.0
user_00112,2025-02-06 19:56:00,Search,Tablet,search_019763,best movies 2024,48.0,1.0,5.5,False,0,1,1.0
user_00112,2025-12-24 22:36:00,Search,Tablet,search_002146,movies based on true stories,59.0,10.0,13.8,False,0,1,10.0
user_00112,2025-03-10 18:08:00,Search,TV,search_018194,thriller series,15.0,-1.0,5.0,False,0,0,
user_00112,2025-03-10 18:27:00,Search,Tablet,search_018194,thriller series,15.0,-1.0,5.0,False,0,0,
user_00112,2025-06-27 21:41:00,Search,TV,search_005568,trending now,0.0,-1.0,28.6,True,0,0,
user_00112,2025-06-27 21:43:00,Search,TV,search_005568,trending now,0.0,-1.0,28.6,True,0,0,
user_00113,2025-07-06 21:26:00,Search,Laptop,search_021793,sci-fi,85.0,6.0,16.0,False,0,1,6.0
user_00113,2025-06-14 21:13:00,Search,TV,search_012950,war movies,13.0,-1.0,53.1,False,0,0,
user_00113,2025-09-13 20:14:00,Search,Mobile,search_021469,animated shows,6.0,2.0,32.1,False,0,1,2.0
user_00113,2025-12-06 22:20:00,Search,Mobile,search_008719,superhero movies,79.0,1.0,20.5,False,0,1,1.0
user_00114,2025-01-14 20:37:00,Search,Desktop,search_007459,travel documentaries,17.0,1.0,13.3,True,0,1,1.0
user_00114,2025-05-20 22:54:00,Search,Tablet,search_018792,best movies 2024,35.0,4.0,20.5,False,0,1,4.0
user_00114,2025-10-12 20:57:00,Search,Mobile,search_019552,thriller series,49.0,8.0,6.9,False,0,1,8.0
user_00114,2025-12-31 22:03:00,Search,TV,search_023303,music documentaries,91.0,-1.0,25.4,False,0,0,
user_00114,2025-12-19 18:37:00,Search,TV,search_004043,animated shows,69.0,4.0,14.6,False,0,1,4.0
user_00114,2025-12-19 19:48:00,Search,Mobile,search_004043,animated shows,69.0,4.0,14.6,False,0,1,4.0
user_00115,2025-09-29 20:43:00,Search,Mobile,search_022077,short episodes under 30 minutes,17.0,-1.0,4.4,False,0,0,
user_00115,2025-09-29 21:03:00,Search,TV,search_022077,short episodes under 30 minutes,17.0,-1.0,4.4,False,0,0,
user_00115,2025-08-29 22:31:00,Search,Tablet,search_022373,christmas movies,46.0,7.0,15.6,False,0,1,7.0
user_00115,2025-08-29 23:23:00,Search,Desktop,search_022373,christmas movies,46.0,7.0,15.6,False,0,1,7.0
user_00116,2025-04-02 21:48:00,Search,Mobile,search_022248,action movies,69.0,10.0,5.0,False,0,1,10.0
user_00116,2025-02-23 19:29:00,Search,Mobile,search_017529,animated shows,50.0,8.0,4.1,False,0,1,8.0
user_00116,2025-06-26 20:07:00,Search,Mobile,search_012507,halloween movies,52.0,-1.0,33.7,False,0,0,
user_00117,2025-09-10 21:09:00,Search,Mobile,search_012400,movies based on true stories,92.0,-1.0,29.8,True,0,0,
user_00117,2025-09-15 20:15:00,Search,TV,search_013957,travel documentaries,55.0,-1.0,21.9,True,0,0,
user_00117,2025-12-10 21:04:00,Search,Mobile,search_002996,documentaries,3.0,7.0,9.1,False,0,1,7.0
user_00117,2025-12-28 20:30:00,Search,Mobile,search_014576,korean drama,27.0,-1.0,40.3,False,0,0,
user_00118,2025-04-23 19:14:00,Search,TV,search_018693,family movies,1.0,-1.0,23.1,True,0,0,
user_00118,2025-10-03 19:29:00,Search,Mobile,search_018046,series with only one season,99.0,-1.0,0.0,False,0,0,
user_00120,2025-03-17 22:49:00,Search,Mobile,search_023136,war movies,51.0,5.0,6.3,False,0,1,5.0
user_00120,2025-03-17 23:45:00,Search,Tablet,search_023136,war movies,51.0,5.0,6.3,False,0,1,5.0
user_00120,2025-10-14 20:25:00,Search,TV,search_004308,family movies,76.0,6.0,9.6,False,0,1,6.0
user_00120,2025-10-14 21:47:00,Search,Mobile,search_004308,family movies,76.0,6.0,9.6,False,0,1,6.0
user_00120,2025-10-23 20:14:00,Search,Laptop,search_019154,stand up comedy,32.0,1.0,6.1,True,0,1,1.0
user_00120,2025-10-23 20:48:00,Search,Desktop,search_019154,stand up comedy,32.0,1.0,6.1,True,0,1,1.0
user_00120,2025-02-23 21:52:00,Search,TV,search_018208,classic movies,93.0,5.0,5.6,False,0,1,5.0
user_00120,2025-02-23 23:29:00,Search,TV,search_018208,classic movies,93.0,5.0,5.6,False,0,1,5.0
user_00120,2025-07-15 19:46:00,Search,Tablet,search_002967,documentaries,97.0,-1.0,47.5,False,0,0,
user_00120,2025-07-15 21:29:00,Search,Mobile,search_002967,documentaries,97.0,-1.0,47.5,False,0,0,
user_00121,2025-01-14 20:03:00,Search,Tablet,search_012245,horror movies,65.0,-1.0,23.5,False,0,0,
user_00121,2025-01-14 21:10:00,Search,TV,search_012245,horror movies,65.0,-1.0,23.5,False,0,0,
user_00121,2025-04-03 21:59:00,Search,Mobile,search_002303,korean drama,34.0,7.0,9.8,False,0,1,7.0
user_00121,2025-04-21 20:21:00,Search,Desktop,search_015827,christmas movies,46.0,5.0,23.2,False,0,1,5.0
user_00121,2025-10-26 23:00:00,Search,Tablet,search_004316,netflix originals,32.0,7.0,34.6,False,0,1,7.0
user_00122,2025-04-12 18:10:00,Search,Desktop,search_022728,horror movies,7.0,-1.0,27.4,False,0,0,
user_00124,2025-04-30 21:42:00,Search,Tablet,search_008196,drama series,87.0,-1.0,20.5,False,0,0,
user_00124,2025-07-19 23:00:00,Search,Mobile,search_020021,war movies,70.0,-1.0,0.0,False,0,0,
user_00125,2025-12-04 20:24:00,Search,Tablet,search_013130,new releases,16.0,1.0,27.9,False,0,1,1.0
user_00127,2025-02-16 18:46:00,Search,Mobile,search_020287,thriller series,28.0,-1.0,17.9,True,0,0,
user_00127,2025-04-27 20:25:00,Search,Laptop,search_010604,travel documentaries,77.0,-1.0,14.7,True,0,0,
user_00127,2025-11-11 21:45:00,Search,Mobile,search_005697,cooking shows,8.0,2.0,17.0,True,0,1,2.0
user_00127,2025-12-09 18:22:00,Search,TV,search_023413,halloween movies,64.0,5.0,28.8,False,0,1,5.0
user_00127,2025-12-09 19:28:00,Search,Mobile,search_023413,halloween movies,64.0,5.0,28.8,False,0,1,5.0
user_00127,2025-12-16 18:40:00,Search,TV,search_013921,action movies,68.0,2.0,11.6,False,0,1,2.0
user_00128,2025-04-28 20:41:00,Search,Tablet,search_011345,superhero movies,64.0,-1.0,8.4,True,0,0,
user_00128,2025-04-28 21:51:00,Search,Mobile,search_011345,superhero movies,64.0,-1.0,8.4,True,0,0,
user_00129,2025-07-27 19:28:00,Search,Mobile,search_020622,movies like stranger things,96.0,7.0,0.0,False,0,1,7.0
user_00129,2025-09-13 21:14:00,Search,TV,search_018438,movies like stranger things,40.0,-1.0,85.8,False,0,0,
user_00129,2025-09-13 21:57:00,Search,Tablet,search_018438,movies like stranger things,40.0,-1.0,85.8,False,0,0,
user_00129,2025-06-29 18:34:00,Search,Mobile,search_014447,christmas movies,87.0,4.0,5.7,False,0,1,4.0
user_00129,2025-11-13 18:40:00,Search,Mobile,search_012834,trending now,8.0,-1.0,19.9,False,0,0,
user_00130,2025-01-08 20:17:00,Search,TV,search_004537,travel documentaries,2.0,1.0,0.0,False,0,1,1.0
user_00130,2025-02-12 22:59:00,Search,TV,search_000224,cooking shows,48.0,5.0,35.8,False,0,1,5.0
user_00130,2025-07-15 22:08:00,Search,Tablet,search_007047,classic movies,80.0,3.0,22.9,False,0,1,3.0
user_00130,2025-09-23 21:35:00,Search,Mobile,search_016551,documentaries,34.0,7.0,25.6,False,0,1,7.0
user_00131,2025-11-01 21:41:00,Search,Mobile,search_001185,cooking shows,22.0,-1.0,19.0,False,0,0,
user_00131,2025-03-16 21:07:00,Search,Mobile,search_020895,cooking shows,63.0,-1.0,13.3,False,0,0,
user_00131,2025-04-02 20:03:00,Search,Mobile,search_014294,war movies,32.0,-1.0,4.3,False,0,0,
user_00131,2025-07-24 18:55:00,Search,Tablet,search_017076,superhero movies,6.0,-1.0,51.8,False,0,0,
user_00132,2025-02-05 21:11:00,Search,Mobile,search_022926,drama series,86.0,-1.0,14.6,False,0,0,
user_00132,2025-05-03 20:17:00,Search,Mobile,search_008153,music documentaries,14.0,2.0,5.8,False,0,1,2.0
user_00132,2025-06-29 19:08:00,Search,Mobile,search_006781,biographies,28.0,-1.0,17.6,False,0,0,
user_00132,2025-06-29 19:37:00,Search,Mobile,search_006781,biographies,28.0,-1.0,17.6,False,0,0,
user_00132,2025-10-05 22:13:00,Search,TV,search_016732,thriller series,77.0,-1.0,6.4,True,0,0,
user_00132,2025-10-30 20:02:00,Search,Mobile,search_004869,horror movies,32.0,4.0,48.2,True,0,1,4.0
user_00134,2025-03-24 21:26:00,Search,Laptop,search_021831,travel documentaries,83.0,-1.0,0.0,False,0,0,
user_00134,2025-03-14 20:01:00,Search,TV,search_000188,sci-fi,65.0,-1.0,21.6,False,0,0,
user_00135,2025-05-06 19:39:00,Search,Mobile,search_000290,travel documentaries,36.0,-1.0,17.4,False,0,0,
user_00135,2025-05-06 20:17:00,Search,Tablet,search_000290,travel documentaries,36.0,-1.0,17.4,False,0,0,
user_00135,2025-06-03 22:52:00,Search,Mobile,search_009019,cooking shows,40.0,8.0,22.9,False,0,1,8.0
user_00135,2025-06-03 23:34:00,Search,Tablet,search_009019,cooking shows,40.0,8.0,22.9,False,0,1,8.0
user_00135,2025-05-06 20:58:00,Search,TV,search_011837,action movies,10.0,-1.0,13.5,False,0,0,
user_00135,2025-05-06 21:14:00,Search,Tablet,search_011837,action movies,10.0,-1.0,13.5,False,0,0,
user_00136,2025-06-10 22:54:00,Search,Mobile,search_013250,biographies,3.0,-1.0,40.7,True,0,0,
user_00137,2025-11-07 22:40:00,Search,Mobile,search_023415,animated shows,11.0,10.0,19.6,False,0,1,10.0
user_00139,2025-11-05 21:39:00,Search,TV,search_020030,stand up comedy,2.0,-1.0,31.9,True,0,0,
user_00140,2025-02-01 22:27:00,Search,Laptop,search_023324,biographies,23.0,-1.0,26.4,True,0,0,
user_00140,2025-02-15 22:44:00,Search,Tablet,search_008994,comedy shows,34.0,3.0,28.6,False,0,1,3.0
user_00140,2025-08-13 19:28:00,Search,TV,search_005493,halloween movies,68.0,6.0,26.9,False,0,1,6.0
user_00141,2025-05-29 22:47:00,Search,Mobile,search_021112,classic movies,47.0,-1.0,12.1,False,0,0,
user_00141,2025-07-31 18:27:00,Search,Tablet,search_002510,documentaries,88.0,4.0,17.0,True,0,1,4.0
user_00141,2025-04-19 21:55:00,Search,Tablet,search_018435,thriller series,98.0,-1.0,13.5,True,0,0,
user_00142,2025-02-24 22:40:00,Search,Laptop,search_005728,horror movies,82.0,-1.0,11.9,True,0,0,
user_00142,2025-02-24 23:59:00,Search,TV,search_005728,horror movies,82.0,-1.0,11.9,True,0,0,
user_00142,2025-06-07 20:07:00,Search,Laptop,search_016534,trending now,55.0,6.0,32.8,False,0,1,6.0
user_00143,2025-01-07 18:41:00,Search,Laptop,search_021327,new releases,44.0,5.0,5.8,True,0,1,5.0
user_00144,2025-03-01 22:17:00,Search,Tablet,search_006855,cooking shows,14.0,-1.0,15.9,False,0,0,
user_00145,2025-01-06 18:57:00,Search,Mobile,search_006961,stand up comedy,92.0,-1.0,16.2,True,0,0,
user_00145,2025-03-11 19:35:00,Search,Laptop,search_004108,war movies,10.0,-1.0,21.2,False,0,0,
user_00146,2025-10-22 21:39:00,Search,Tablet,search_019987,true crime,82.0,-1.0,18.0,False,0,0,
user_00146,2025-07-13 19:17:00,Search,TV,search_001947,cooking shows,78.0,-1.0,21.6,False,0,0,
user_00146,2025-09-26 20:45:00,Search,Mobile,search_003802,christmas movies,20.0,-1.0,17.8,True,0,0,
user_00147,2025-05-09 20:06:00,Search,Mobile,search_009085,music documentaries,95.0,-1.0,25.8,True,0,0,
user_00147,2025-05-09 21:45:00,Search,Mobile,search_009085,music documentaries,95.0,-1.0,25.8,True,0,0,
user_00147,2025-05-20 22:13:00,Search,Desktop,search_013134,horror movies,83.0,9.0,23.5,True,0,1,9.0
user_00147,2025-05-20 23:42:00,Search,TV,search_013134,horror movies,83.0,9.0,23.5,True,0,1,9.0
user_00147,2025-03-24 22:20:00,Search,Laptop,search_023089,stand up comedy,89.0,-1.0,41.9,False,0,0,
user_00147,2025-03-24 23:52:00,Search,TV,search_023089,stand up comedy,89.0,-1.0,41.9,False,0,0,
user_00147,2025-12-13 22:58:00,Search,TV,search_012569,stand up comedy,89.0,9.0,10.6,True,0,1,9.0
user_00147,2025-12-13 23:59:00,Search,TV,search_012569,stand up comedy,89.0,9.0,10.6,True,0,1,9.0
user_00148,2025-03-01 18:26:00,Search,Laptop,search_020458,classic movies,31.0,-1.0,7.0,True,0,0,
user_00148,2025-04-28 21:22:00,Search,Mobile,search_006020,award winning documentaries,49.0,9.0,0.0,False,0,1,9.0
user_00148,2025-09-18 20:37:00,Search,Tablet,search_008109,music documentaries,44.0,-1.0,3.7,False,0,0,
user_00148,2025-01-16 18:08:00,Search,TV,search_020569,documentaries,19.0,7.0,0.8,False,0,1,7.0
user_00148,2025-09-15 19:37:00,Search,Mobile,search_000644,comedy shows,82.0,-1.0,11.2,True,0,0,
user_00149,2025-02-28 22:32:00,Search,TV,search_002826,short episodes under 30 minutes,98.0,-1.0,40.9,False,0,0,
user_00149,2025-04-01 19:55:00,Search,Tablet,search_011791,war movies,77.0,4.0,29.7,False,0,1,4.0
user_00149,2025-06-27 22:48:00,Search,Tablet,search_009030,action movies,63.0,9.0,1.8,False,0,1,9.0
user_00149,2025-06-27 23:52:00,Search,TV,search_014147,trending now,14.0,8.0,26.8,False,0,1,8.0
user_00149,2025-06-27 23:59:00,Search,TV,search_009030,action movies,63.0,9.0,1.8,False,0,1,9.0
user_00149,2025-01-15 20:20:00,Search,TV,search_019571,superhero movies,35.0,2.0,16.9,False,0,1,2.0
user_00149,2025-11-04 22:03:00,Search,TV,search_018828,korean drama,2.0,-1.0,9.9,False,0,0,
user_00150,2025-01-22 22:16:00,Search,Mobile,search_015709,music documentaries,48.0,-1.0,17.3,False,0,0,
user_00150,2025-06-08 18:54:00,Search,Tablet,search_021867,animated shows,26.0,-1.0,9.3,False,0,0,
user_00151,2025-09-23 22:46:00,Search,Tablet,search_011999,travel documentaries,81.0,-1.0,8.9,False,0,0,
user_00151,2025-10-31 20:53:00,Search,TV,search_017824,animated shows,71.0,2.0,30.4,False,0,1,2.0
user_00152,2025-06-20 18:47:00,Search,Mobile,search_020052,true crime,91.0,7.0,16.8,False,0,1,7.0
user_00152,2025-06-20 20:20:00,Search,TV,search_020052,true crime,91.0,7.0,16.8,False,0,1,7.0
user_00152,2025-11-05 22:35:00,Search,Mobile,search_005933,short episodes under 30 minutes,90.0,2.0,19.5,True,0,1,2.0
user_00152,2025-11-05 23:59:00,Search,Tablet,search_005933,short episodes under 30 minutes,90.0,2.0,19.5,True,0,1,2.0
user_00152,2025-11-05 23:59:00,Search,Mobile,search_005933,short episodes under 30 minutes,90.0,2.0,19.5,True,0,1,2.0
user_00152,2025-03-03 19:58:00,Search,TV,search_024368,netflix originals,32.0,10.0,6.6,False,0,1,10.0
user_00152,2025-03-03 20:32:00,Search,Mobile,search_024368,netflix originals,32.0,10.0,6.6,False,0,1,10.0
user_00153,2025-11-16 20:46:00,Search,Tablet,search_014781,korean drama,51.0,-1.0,20.2,False,0,0,
user_00153,2025-12-08 18:47:00,Search,Mobile,search_004222,new releases,46.0,10.0,4.1,True,0,1,10.0
user_00154,2025-09-22 19:46:00,Search,Desktop,search_013979,classic movies,77.0,6.0,55.5,False,0,1,6.0
user_00154,2025-10-02 22:17:00,Search,TV,search_020727,war movies,91.0,-1.0,21.9,False,0,0,
user_00154,2025-10-05 22:01:00,Search,TV,search_024092,short episodes under 30 minutes,35.0,8.0,24.6,True,0,1,8.0
user_00154,2025-10-23 22:19:00,Search,TV,search_013701,comedy shows,62.0,5.0,40.7,False,0,1,5.0
user_00155,2025-07-29 22:18:00,Search,TV,search_008151,new releases,5.0,5.0,10.7,False,0,1,5.0
user_00156,2025-08-19 19:48:00,Search,Tablet,search_006740,family movies,20.0,-1.0,12.5,False,0,0,
user_00156,2025-02-06 18:08:00,Search,Mobile,search_006854,netflix originals,76.0,7.0,6.8,False,0,1,7.0
user_00156,2025-05-11 22:40:00,Search,Mobile,search_004441,true crime,22.0,-1.0,25.9,True,0,0,
user_00156,2025-05-14 20:52:00,Search,Tablet,search_019698,movies like stranger things,99.0,3.0,26.8,False,0,1,3.0
user_00156,2025-08-20 18:53:00,Search,Tablet,search_019721,animated shows,59.0,3.0,22.6,False,0,1,3.0
user_00157,2025-02-22 22:24:00,Search,TV,search_006074,christmas movies,9.0,3.0,20.0,True,0,1,3.0
user_00157,2025-05-21 20:13:00,Search,Laptop,search_021076,movies based on true stories,67.0,-1.0,7.6,False,0,0,
user_00157,2025-09-26 22:35:00,Search,Mobile,search_023620,action movies,96.0,8.0,16.0,False,0,1,8.0
user_00157,2025-09-29 19:12:00,Search,Laptop,search_006767,animated shows,86.0,1.0,13.0,True,0,1,1.0
user_00158,2025-04-19 22:29:00,Search,Mobile,search_024966,trending now,77.0,3.0,31.2,True,0,1,3.0
user_00158,2025-07-11 21:15:00,Search,TV,search_024272,award winning documentaries,81.0,-1.0,29.4,True,0,0,
user_00158,2025-09-28 22:39:00,Search,Tablet,search_020339,documentaries,5.0,-1.0,4.4,False,0,0,
user_00158,2025-12-15 20:14:00,Search,Mobile,search_005016,sci-fi,43.0,-1.0,34.1,False,0,0,
user_00158,2025-05-25 19:21:00,Search,Mobile,search_020408,award winning documentaries,10.0,-1.0,41.1,False,0,0,
user_00158,2025-05-25 19:33:00,Search,TV,search_020408,award winning documentaries,10.0,-1.0,41.1,False,0,0,
user_00159,2025-03-27 18:53:00,Search,Tablet,search_013194,trending now,87.0,-1.0,41.6,True,0,0,
user_00159,2025-05-18 21:51:00,Search,TV,search_001965,trending now,18.0,7.0,6.0,False,0,1,7.0
user_00159,2025-01-14 22:57:00,Search,Mobile,search_023537,sci-fi,21.0,-1.0,36.9,True,0,0,
user_00159,2025-04-19 19:01:00,Search,Mobile,search_008281,horror movies,76.0,-1.0,30.6,False,0,0,
user_00159,2025-08-18 19:28:00,Search,Mobile,search_007686,romantic comedies,97.0,3.0,3.1,False,0,1,3.0
user_00159,2025-11-21 19:53:00,Search,Desktop,search_019481,travel documentaries,83.0,-1.0,17.1,False,0,0,
user_00160,2025-07-26 18:55:00,Search,Mobile,search_016621,trending now,21.0,9.0,29.8,False,0,1,9.0
user_00160,2025-03-28 19:23:00,Search,TV,search_002578,christmas movies,46.0,-1.0,41.4,False,0,0,
user_00161,2025-12-25 18:41:00,Search,Mobile,search_019228,biographies,35.0,-1.0,5.0,False,0,0,
user_00161,2025-04-13 19:44:00,Search,Laptop,search_006867,series with only one season,37.0,1.0,34.8,True,0,1,1.0
user_00163,2025-05-16 21:26:00,Search,TV,search_005916,music documentaries,39.0,-1.0,9.5,False,0,0,
user_00163,2025-05-20 22:56:00,Search,Mobile,search_010962,stand up comedy,90.0,-1.0,41.7,True,0,0,
user_00164,2025-01-04 18:01:00,Search,Tablet,search_019116,halloween movies,6.0,2.0,10.2,False,0,1,2.0
user_00165,2025-01-08 20:23:00,Search,Mobile,search_005859,netflix originals,56.0,-1.0,17.6,False,0,0,
user_00165,2025-02-14 22:54:00,Search,Mobile,search_021903,cooking shows,58.0,-1.0,6.7,True,0,0,
user_00165,2025-12-16 19:31:00,Search,TV,search_005436,animated shows,50.0,6.0,10.1,False,0,1,6.0
user_00165,2025-11-27 18:14:00,Search,TV,search_010313,action movies,4.0,10.0,22.3,False,0,1,10.0
user_00166,2025-02-18 20:15:00,Search,Mobile,search_008832,thriller series,79.0,6.0,16.6,False,0,1,6.0
